bait,prey,t,corr
PSMD5,PSMD7,S_G2.median,0.196580458267518
PSMD5,PSMD8,S_G2.median,-0.0903086882790384
PSMD5,PSMD9,S_G2.median,0.390459047585444
PSMD5,PSME1,S_G2.median,-0.0574782439686176
PSMD5,PSME2,S_G2.median,-0.25391385275998
PSMD5,PSME3,S_G2.median,-0.247319512946599
PSMD5,PSME4,S_G2.median,-0.68630443200117
PSMD5,PSMG1,S_G2.median,0.251748742609949
PSMD5,PSMG2,S_G2.median,0.276947151332268
PSMD5,PSMG3,S_G2.median,-0.169381689599813
PSMD5,PSMG4,S_G2.median,0.926014098443995
PSMD6,PSMD7,S_G2.median,0.572752455242082
PSMD6,PSMD8,S_G2.median,0.125576850674443
PSMD6,PSMD9,S_G2.median,-0.956852880627389
PSMD6,PSME1,S_G2.median,-0.0957740209214143
PSMD6,PSME2,S_G2.median,-0.0379809355058467
PSMD6,PSME3,S_G2.median,0.173195333251892
PSMD6,PSME4,S_G2.median,0.445066073436295
PSMD6,PSMG1,S_G2.median,-0.145455464336867
PSMD6,PSMG2,S_G2.median,-0.441354099448242
PSMD6,PSMG3,S_G2.median,0.219733044423125
PSMD6,PSMG4,S_G2.median,-0.382006287980748
PSMD7,PSMD8,S_G2.median,-0.674007332939983
PSMD7,PSMD9,S_G2.median,-0.642751636180207
PSMD7,PSME1,S_G2.median,-0.564263620853256
PSMD7,PSME2,S_G2.median,-0.54866968067717
PSMD7,PSME3,S_G2.median,-0.130760797673828
PSMD7,PSME4,S_G2.median,-0.0574227647333446
PSMD7,PSMG1,S_G2.median,0.284637928510652
PSMD7,PSMG2,S_G2.median,0.00970051983279772
PSMD7,PSMG3,S_G2.median,0.249152860138071
PSMD7,PSMG4,S_G2.median,0.440583758095374
PSMD8,PSMD9,S_G2.median,0.0280186847237602
PSMD8,PSME1,S_G2.median,0.745293766006706
PSMD8,PSME2,S_G2.median,0.392987540542964
PSMD8,PSME3,S_G2.median,0.850157814452595
PSMD8,PSME4,S_G2.median,0.227534174299895
PSMD8,PSMG1,S_G2.median,-0.167274496612735
PSMD8,PSMG2,S_G2.median,-0.186266281706148
PSMD8,PSMG3,S_G2.median,0.107289525664069
PSMD8,PSMG4,S_G2.median,-0.235002057555651
PSMD9,PSME1,S_G2.median,0.125067159704245
PSMD9,PSME2,S_G2.median,0.131932983774097
PSMD9,PSME3,S_G2.median,-0.00709363592266944
PSMD9,PSME4,S_G2.median,-0.352564625695536
PSMD9,PSMG1,S_G2.median,-0.109707725325096
PSMD9,PSMG2,S_G2.median,0.16954562824907
PSMD9,PSMG3,S_G2.median,-0.20144285548952
PSMD9,PSMG4,S_G2.median,0.426732717126701
PSME1,PSME2,S_G2.median,0.407451235223718
PSME1,PSME3,S_G2.median,0.467079856602795
PSME1,PSME4,S_G2.median,-0.142058253290748
PSME1,PSMG1,S_G2.median,0.291653187321236
PSME1,PSMG2,S_G2.median,-0.420276017669046
PSME1,PSMG3,S_G2.median,-0.156333870183599
PSME1,PSMG4,S_G2.median,0.0711930462989808
PSME2,PSME3,S_G2.median,0.338749036778485
PSME2,PSME4,S_G2.median,0.584719961880744
PSME2,PSMG1,S_G2.median,-0.461508017893302
PSME2,PSMG2,S_G2.median,-0.650959216607803
PSME2,PSMG3,S_G2.median,-0.430595913256403
PSME2,PSMG4,S_G2.median,0.0975314601802276
PSME3,PSME4,S_G2.median,0.521945274253206
PSME3,PSMG1,S_G2.median,-0.222882266361643
PSME3,PSMG2,S_G2.median,-0.0747570882071016
PSME3,PSMG3,S_G2.median,0.421165207849971
PSME3,PSMG4,S_G2.median,0.456541876216631
PSME4,PSMG1,S_G2.median,-0.720431336689745
PSME4,PSMG2,S_G2.median,-0.258279869484161
PSME4,PSMG3,S_G2.median,0.265513136899627
PSME4,PSMG4,S_G2.median,0.210767261898634
PSMG1,PSMG2,S_G2.median,-0.074536584193746
PSMG1,PSMG3,S_G2.median,0.27107696379577
PSMG1,PSMG4,S_G2.median,0.409242588746447
PSMG2,PSMG3,S_G2.median,0.187873525265707
PSMG2,PSMG4,S_G2.median,0.055212821666915
PSMG3,PSMG4,S_G2.median,-0.507228940838755
PSMA1,PSMA2,M.median,0.622650655155995
PSMA1,PSMA3,M.median,0.81213512115175
PSMA1,PSMA4,M.median,0.522902683617154
PSMA1,PSMA5,M.median,0.0789773276039666
PSMA1,PSMA6,M.median,0.743123540990988
PSMA1,PSMA7,M.median,0.823565310013057
PSMA1,PSMB1,M.median,0.828038475437016
PSMA1,PSMB10,M.median,0.667695893672929
PSMA1,PSMB2,M.median,0.875745139783905
PSMA1,PSMB3,M.median,0.162971813200398
PSMA1,PSMB4,M.median,0.929530446237317
PSMA1,PSMB5,M.median,0.705465812016607
PSMA1,PSMB6,M.median,0.726284766157011
PSMA1,PSMB7,M.median,0.734365332696372
PSMA1,PSMB9,M.median,0.43311189036428
PSMA1,PSMC1,M.median,-0.289251836447942
PSMA1,PSMC2,M.median,0.171395369889693
PSMA1,PSMC3,M.median,-0.119479472242205
PSMA1,PSMC4,M.median,-0.17556094817219
PSMA1,PSMC5,M.median,0.106766363006236
PSMA1,PSMC6,M.median,-0.325014793920565
PSMA1,PSMD1,M.median,-0.284028439112085
PSMA1,PSMD10,M.median,-0.280431847060294
PSMA1,PSMD11,M.median,0.0411297044546177
PSMA1,PSMD12,M.median,-0.10582942974326
PSMA1,PSMD13,M.median,-0.105809958124219
PSMA1,PSMD14,M.median,-0.014529820965063
PSMA1,PSMD2,M.median,-0.361673439726823
PSMA1,PSMD3,M.median,-0.462802081085462
PSMA1,PSMD4,M.median,0.286888383738405
PSMA1,PSMD5,M.median,0.459102771874015
PSMA1,PSMD6,M.median,0.0399983126428739
PSMA1,PSMD7,M.median,0.744407266918854
PSMA1,PSMD8,M.median,0.263748160378411
PSMA1,PSMD9,M.median,0.20641249849472
PSMA1,PSME1,M.median,0.287270695773195
PSMA1,PSME2,M.median,-0.10255899262235
PSMA1,PSME3,M.median,0.655355753168424
PSMA1,PSME4,M.median,0.310846110519249
PSMA1,PSMG1,M.median,0.157794360395057
PSMA1,PSMG2,M.median,0.439574710037268
PSMA1,PSMG3,M.median,0.716758336992905
PSMA1,PSMG4,M.median,0.381892361132599
PSMA2,PSMA3,M.median,0.751927725853338
PSMA2,PSMA4,M.median,0.425932828643795
PSMA2,PSMA5,M.median,0.0881935706884944
PSMA2,PSMA6,M.median,0.714912834262129
PSMA2,PSMA7,M.median,0.625737732857802
PSMA2,PSMB1,M.median,0.858606037545817
PSMA2,PSMB10,M.median,0.710132707458353
PSMA2,PSMB2,M.median,0.441660672636159
PSMA2,PSMB3,M.median,0.386921338649981
PSMA2,PSMB4,M.median,0.787931319690677
PSMA2,PSMB5,M.median,0.593738465467499
PSMA2,PSMB6,M.median,0.69015365218436
PSMA2,PSMB7,M.median,0.90863825932978
PSMA2,PSMB9,M.median,-0.394245205964528
PSMA2,PSMC1,M.median,0.277402233756015
PSMA2,PSMC2,M.median,0.78221330875242
PSMA2,PSMC3,M.median,0.582979799805964
PSMA2,PSMC4,M.median,0.555253114656514
PSMA2,PSMC5,M.median,0.662890180228366
PSMA2,PSMC6,M.median,0.431680208148866
PSMA2,PSMD1,M.median,0.373736405123936
PSMA2,PSMD10,M.median,-0.710453218804065
PSMA2,PSMD11,M.median,0.628599770292285
PSMA2,PSMD12,M.median,0.367850750753208
PSMA2,PSMD13,M.median,0.44821131109097
PSMA2,PSMD14,M.median,0.688790557972354
PSMA2,PSMD2,M.median,0.450057866213216
PSMA2,PSMD3,M.median,0.187778244279488
PSMA2,PSMD4,M.median,0.862268229777568
PSMA2,PSMD5,M.median,0.292386658433875
PSMA2,PSMD6,M.median,0.617442558898664
PSMA2,PSMD7,M.median,0.859738033633561
PSMA2,PSMD8,M.median,0.669541578398356
PSMA2,PSMD9,M.median,0.0845931491943213
PSMA2,PSME1,M.median,0.409587112103042
PSMA2,PSME2,M.median,0.224346498508345
PSMA2,PSME3,M.median,-0.0769124638619518
PSMA2,PSME4,M.median,0.668078891664872
PSMA2,PSMG1,M.median,0.688269949911442
PSMA2,PSMG2,M.median,0.200101451238659
PSMA2,PSMG3,M.median,0.609697817667752
PSMA2,PSMG4,M.median,0.526504842801001
PSMA3,PSMA4,M.median,0.346616857250545
PSMA3,PSMA5,M.median,-0.0952775530716728
PSMA3,PSMA6,M.median,0.944012235784951
PSMA3,PSMA7,M.median,0.625623583195264
PSMA3,PSMB1,M.median,0.889728196923269
PSMA3,PSMB10,M.median,0.786357981726888
PSMA3,PSMB2,M.median,0.59098143375105
PSMA3,PSMB3,M.median,0.377428761829838
PSMA3,PSMB4,M.median,0.911731006586197
PSMA3,PSMB5,M.median,0.833166256433776
PSMA3,PSMB6,M.median,0.879709269636924
PSMA3,PSMB7,M.median,0.802001575890625
PSMA3,PSMB9,M.median,-0.46088377521495
PSMA3,PSMC1,M.median,-0.156091902513025
PSMA3,PSMC2,M.median,0.455625788382631
PSMA3,PSMC3,M.median,0.194293332374526
PSMA3,PSMC4,M.median,0.152530639315538
PSMA3,PSMC5,M.median,0.359521998684937
PSMA3,PSMC6,M.median,-0.026794846603482
PSMA3,PSMD1,M.median,-0.00483097223938706
PSMA3,PSMD10,M.median,-0.515579509342373
PSMA3,PSMD11,M.median,0.190894351580576
PSMA3,PSMD12,M.median,0.0866668834640099
PSMA3,PSMD13,M.median,0.0254739339989736
PSMA3,PSMD14,M.median,0.355401004101087
PSMA3,PSMD2,M.median,0.0398491960761342
PSMA3,PSMD3,M.median,-0.219905994900164
PSMA3,PSMD4,M.median,0.50430271200674
PSMA3,PSMD5,M.median,0.104603626600855
PSMA3,PSMD6,M.median,0.318057588005632
PSMA3,PSMD7,M.median,0.605716795004941
PSMA3,PSMD8,M.median,0.308296405016468
PSMA3,PSMD9,M.median,0.43853672013903
PSMA3,PSME1,M.median,0.104420558687756
PSMA3,PSME2,M.median,-0.331638373102985
PSMA3,PSME3,M.median,0.37568490070679
PSMA3,PSME4,M.median,0.572083987436884
PSMA3,PSMG1,M.median,0.336562352674803
PSMA3,PSMG2,M.median,0.306805409870382
PSMA3,PSMG3,M.median,0.653377155265079
PSMA3,PSMG4,M.median,0.780043156477105
PSMA4,PSMA5,M.median,0.565002202854291
PSMA4,PSMA6,M.median,0.361358159816226
PSMA4,PSMA7,M.median,0.763963297597601
PSMA4,PSMB1,M.median,0.496262479911354
PSMA4,PSMB10,M.median,0.375028162460091
PSMA4,PSMB2,M.median,0.511485212992319
PSMA4,PSMB3,M.median,0.706745185727526
PSMA4,PSMB4,M.median,0.557831126793274
PSMA4,PSMB5,M.median,0.169019776117343
PSMA4,PSMB6,M.median,0.139825605885139
PSMA4,PSMB7,M.median,0.341535802295972
PSMA4,PSMB9,M.median,0.693385396962902
PSMA4,PSMC1,M.median,0.0435390685756791
PSMA4,PSMC2,M.median,0.175716929415186
PSMA4,PSMC3,M.median,-0.0671134385326493
PSMA4,PSMC4,M.median,0.199335618240252
PSMA4,PSMC5,M.median,0.221179793129074
PSMA4,PSMC6,M.median,0.26812288808619
PSMA4,PSMD1,M.median,0.234255257404995
PSMA4,PSMD10,M.median,-0.217529884294921
PSMA4,PSMD11,M.median,0.178415233276917
PSMA4,PSMD12,M.median,0.073720811501652
PSMA4,PSMD13,M.median,0.144244223527791
PSMA4,PSMD14,M.median,0.040664258799452
PSMA4,PSMD2,M.median,0.151418728511692
PSMA4,PSMD3,M.median,-0.0247127620663783
PSMA4,PSMD4,M.median,0.25789923759732
PSMA4,PSMD5,M.median,0.685925795386711
PSMA4,PSMD6,M.median,0.138143781114301
PSMA4,PSMD7,M.median,0.349192239815833
PSMA4,PSMD8,M.median,0.294200327644652
PSMA4,PSMD9,M.median,-0.170520177406553
PSMA4,PSME1,M.median,0.564229852388294
PSMA4,PSME2,M.median,0.180548084306821
PSMA4,PSME3,M.median,0.0876576373960142
PSMA4,PSME4,M.median,0.554196357026515
PSMA4,PSMG1,M.median,0.300925617384577
PSMA4,PSMG2,M.median,0.631192735072005
PSMA4,PSMG3,M.median,0.59449693703864
PSMA4,PSMG4,M.median,0.0176439405732501
PSMA5,PSMA6,M.median,-0.250578160356015
PSMA5,PSMA7,M.median,0.208333967649606
PSMA5,PSMB1,M.median,0.162469093807792
PSMA5,PSMB10,M.median,0.0181865703326239
PSMA5,PSMB2,M.median,0.140098565275768
PSMA5,PSMB3,M.median,0.558015598434633
PSMA5,PSMB4,M.median,0.0832239006791706
PSMA5,PSMB5,M.median,-0.399365305562341
PSMA5,PSMB6,M.median,-0.379741943523761
PSMA5,PSMB7,M.median,0.0850638031971579
PSMA5,PSMB9,M.median,0.895863352065411
PSMA5,PSMC1,M.median,-0.0121503661626967
PSMA5,PSMC2,M.median,-0.364861437843779
PSMA5,PSMC3,M.median,-0.437383204055815
PSMA5,PSMC4,M.median,0.0275820492637568
PSMA5,PSMC5,M.median,-0.294141780326063
PSMA5,PSMC6,M.median,0.301212855824679
PSMA5,PSMD1,M.median,0.331208937114034
PSMA5,PSMD10,M.median,-0.0171580743215137
PSMA5,PSMD11,M.median,-0.213236976151595
PSMA5,PSMD12,M.median,-0.236033634530518
PSMA5,PSMD13,M.median,0.00240447230014401
PSMA5,PSMD14,M.median,-0.146305817998746
PSMA5,PSMD2,M.median,0.171479359340877
PSMA5,PSMD3,M.median,0.0178474319659366
PSMA5,PSMD4,M.median,0.133376723360852
PSMA5,PSMD5,M.median,0.843643755593541
PSMA5,PSMD6,M.median,-0.459919795887606
PSMA5,PSMD7,M.median,0.446115807092011
PSMA5,PSMD8,M.median,0.196263330182593
PSMA5,PSMD9,M.median,-0.650250700711496
PSMA5,PSME1,M.median,0.632773959110921
PSMA5,PSME2,M.median,0.469527658987496
PSMA5,PSME3,M.median,0.0680965099956516
PSMA5,PSME4,M.median,0.0468403105034827
PSMA5,PSMG1,M.median,0.165392666048227
PSMA5,PSMG2,M.median,0.373534374238429
PSMA5,PSMG3,M.median,-0.0442225783244805
PSMA5,PSMG4,M.median,0.0885157200302261
PSMA6,PSMA7,M.median,0.593619510277866
PSMA6,PSMB1,M.median,0.813367939677306
PSMA6,PSMB10,M.median,0.646960490381544
PSMA6,PSMB2,M.median,0.484510645284166
PSMA6,PSMB3,M.median,0.405861817046767
PSMA6,PSMB4,M.median,0.884514124636317
PSMA6,PSMB5,M.median,0.924570871524636
PSMA6,PSMB6,M.median,0.933773972535056
PSMA6,PSMB7,M.median,0.762948189832981
PSMA6,PSMB9,M.median,-0.703569529259545
PSMA6,PSMC1,M.median,-0.154488396493008
PSMA6,PSMC2,M.median,0.483964066534838
PSMA6,PSMC3,M.median,0.189606616072715
PSMA6,PSMC4,M.median,0.142194889708864
PSMA6,PSMC5,M.median,0.352775557354579
PSMA6,PSMC6,M.median,-0.0778419583807129
PSMA6,PSMD1,M.median,-0.0557780686922869
PSMA6,PSMD10,M.median,-0.478927006048833
PSMA6,PSMD11,M.median,0.167551747883449
PSMA6,PSMD12,M.median,0.0622958839954037
PSMA6,PSMD13,M.median,0.00144684913691216
PSMA6,PSMD14,M.median,0.32936878024471
PSMA6,PSMD2,M.median,0.0166290297191928
PSMA6,PSMD3,M.median,-0.209325295338445
PSMA6,PSMD4,M.median,0.446003450214191
PSMA6,PSMD5,M.median,-0.0228192745969439
PSMA6,PSMD6,M.median,0.358530515073111
PSMA6,PSMD7,M.median,0.460170499845108
PSMA6,PSMD8,M.median,0.152370046578553
PSMA6,PSMD9,M.median,0.488977554751973
PSMA6,PSME1,M.median,-0.0290529513441409
PSMA6,PSME2,M.median,-0.438778907655077
PSMA6,PSME3,M.median,0.221153823695188
PSMA6,PSME4,M.median,0.651635368191784
PSMA6,PSMG1,M.median,0.396937933182527
PSMA6,PSMG2,M.median,0.305299663555961
PSMA6,PSMG3,M.median,0.779257497035641
PSMA6,PSMG4,M.median,0.781474538490406
PSMA7,PSMB1,M.median,0.703463275055341
PSMA7,PSMB10,M.median,0.425983674346736
PSMA7,PSMB2,M.median,0.750517564411822
PSMA7,PSMB3,M.median,0.295423506559497
PSMA7,PSMB4,M.median,0.8163517011187
PSMA7,PSMB5,M.median,0.512624670812442
PSMA7,PSMB6,M.median,0.514014298047878
PSMA7,PSMB7,M.median,0.584490104274555
PSMA7,PSMB9,M.median,0.250450600951328
PSMA7,PSMC1,M.median,-0.133336831400069
PSMA7,PSMC2,M.median,0.328801275302933
PSMA7,PSMC3,M.median,0.110379688508271
PSMA7,PSMC4,M.median,0.0754508520919257
PSMA7,PSMC5,M.median,0.344327812865605
PSMA7,PSMC6,M.median,-0.0573934205463245
PSMA7,PSMD1,M.median,-0.0892164100567713
PSMA7,PSMD10,M.median,-0.210085032547991
PSMA7,PSMD11,M.median,0.29620467367005
PSMA7,PSMD12,M.median,0.168890826700511
PSMA7,PSMD13,M.median,0.0310640288828304
PSMA7,PSMD14,M.median,0.0817251952808834
PSMA7,PSMD2,M.median,-0.117735436242835
PSMA7,PSMD3,M.median,-0.304287855172351
PSMA7,PSMD4,M.median,0.351882729808389
PSMA7,PSMD5,M.median,0.581484909518965
PSMA7,PSMD6,M.median,0.251804025220065
PSMA7,PSMD7,M.median,0.509234715271236
PSMA7,PSMD8,M.median,0.519480333266684
PSMA7,PSMD9,M.median,0.286574895559053
PSMA7,PSME1,M.median,0.481995461340788
PSMA7,PSME2,M.median,0.250870050438181
PSMA7,PSME3,M.median,0.409168173786598
PSMA7,PSME4,M.median,0.569082836791885
PSMA7,PSMG1,M.median,0.220773944353015
PSMA7,PSMG2,M.median,0.372469946774647
PSMA7,PSMG3,M.median,0.766434010729185
PSMA7,PSMG4,M.median,0.107808726116279
PSMB1,PSMB10,M.median,0.725318496362722
PSMB1,PSMB2,M.median,0.675076963108391
PSMB1,PSMB3,M.median,0.433990244377975
PSMB1,PSMB4,M.median,0.930645563523059
PSMB1,PSMB5,M.median,0.717495936721303
PSMB1,PSMB6,M.median,0.807958852743322
PSMB1,PSMB7,M.median,0.936432682012413
PSMB1,PSMB9,M.median,-0.0749874290859964
PSMB1,PSMC1,M.median,0.0443550614364427
PSMB1,PSMC2,M.median,0.436153748527526
PSMB1,PSMC3,M.median,0.161511028763412
PSMB1,PSMC4,M.median,0.24168742579804
PSMB1,PSMC5,M.median,0.30432299674821
PSMB1,PSMC6,M.median,0.122708951056559
PSMB1,PSMD1,M.median,0.194559327630991
PSMB1,PSMD10,M.median,-0.741601949993219
PSMB1,PSMD11,M.median,0.201000143480053
PSMB1,PSMD12,M.median,-0.00607110478071272
PSMB1,PSMD13,M.median,0.14333777764713
PSMB1,PSMD14,M.median,0.416870317450684
PSMB1,PSMD2,M.median,0.164973536733756
PSMB1,PSMD3,M.median,-0.0605943481958105
PSMB1,PSMD4,M.median,0.726680635406302
PSMB1,PSMD5,M.median,0.21357799284125
PSMB1,PSMD6,M.median,0.260892892397506
PSMB1,PSMD7,M.median,0.823398655202342
PSMB1,PSMD8,M.median,0.443437265329048
PSMB1,PSMD9,M.median,0.142947032122172
PSMB1,PSME1,M.median,0.379422498266701
PSMB1,PSME2,M.median,-0.16352277285554
PSMB1,PSME3,M.median,0.262769484041053
PSMB1,PSME4,M.median,0.472913520972328
PSMB1,PSMG1,M.median,0.594887604184742
PSMB1,PSMG2,M.median,0.51522667635844
PSMB1,PSMG3,M.median,0.601136923344783
PSMB1,PSMG4,M.median,0.636032899422936
PSMB10,PSMB2,M.median,0.629893768491422
PSMB10,PSMB3,M.median,0.374606365069738
PSMB10,PSMB4,M.median,0.629425975271408
PSMB10,PSMB5,M.median,0.394477762247046
PSMB10,PSMB6,M.median,0.530672082194956
PSMB10,PSMB7,M.median,0.595721762292766
PSMB10,PSMB9,M.median,-0.840819789185426
PSMB10,PSMC1,M.median,0.569817303916701
PSMB10,PSMC2,M.median,0.617484742166747
PSMB10,PSMC3,M.median,0.445855298473752
PSMB10,PSMC4,M.median,0.567476856604961
PSMB10,PSMC5,M.median,0.589507479703893
PSMB10,PSMC6,M.median,0.597417644665873
PSMB10,PSMD1,M.median,0.674735912165535
PSMB10,PSMD10,M.median,-0.727122767301818
PSMB10,PSMD11,M.median,0.532687123781829
PSMB10,PSMD12,M.median,0.391972768080936
PSMB10,PSMD13,M.median,0.616675148099775
PSMB10,PSMD14,M.median,0.638805572111026
PSMB10,PSMD2,M.median,0.511607923902335
PSMB10,PSMD3,M.median,0.497751828915394
PSMB10,PSMD4,M.median,0.633226999935294
PSMB10,PSMD5,M.median,0.211442237675464
PSMB10,PSMD6,M.median,0.586593924949495
PSMB10,PSMD7,M.median,0.784964652574067
PSMB10,PSMD8,M.median,0.475426699280614
PSMB10,PSMD9,M.median,-0.0867769282412696
PSMB10,PSME1,M.median,0.315166349179896
PSMB10,PSME2,M.median,-0.116533108035817
PSMB10,PSME3,M.median,0.129957870737046
PSMB10,PSME4,M.median,0.294171830419529
PSMB10,PSMG1,M.median,0.351980322006495
PSMB10,PSMG2,M.median,0.511206186031595
PSMB10,PSMG3,M.median,0.211921432395552
PSMB10,PSMG4,M.median,0.332901472273415
PSMB2,PSMB3,M.median,0.047057711575831
PSMB2,PSMB4,M.median,0.745292867226814
PSMB2,PSMB5,M.median,0.504540854854634
PSMB2,PSMB6,M.median,0.481231111342671
PSMB2,PSMB7,M.median,0.58132730836461
PSMB2,PSMB9,M.median,0.859376207986818
PSMB2,PSMC1,M.median,-0.0192105450414491
PSMB2,PSMC2,M.median,0.194198621152255
PSMB2,PSMC3,M.median,-0.0550678020356179
PSMB2,PSMC4,M.median,-0.152017332983066
PSMB2,PSMC5,M.median,0.186551949124129
PSMB2,PSMC6,M.median,-0.24343490870508
PSMB2,PSMD1,M.median,-0.152269426806753
PSMB2,PSMD10,M.median,-0.308318750789037
PSMB2,PSMD11,M.median,0.116595191385987
PSMB2,PSMD12,M.median,-0.0248228935797816
PSMB2,PSMD13,M.median,0.117030424664035
PSMB2,PSMD14,M.median,-0.0507616393183068
PSMB2,PSMD2,M.median,-0.294987237400389
PSMB2,PSMD3,M.median,-0.250658203574845
PSMB2,PSMD4,M.median,0.219529444705403
PSMB2,PSMD5,M.median,0.589574302454285
PSMB2,PSMD6,M.median,0.0804360651929436
PSMB2,PSMD7,M.median,0.776707316623046
PSMB2,PSMD8,M.median,0.357759134602315
PSMB2,PSMD9,M.median,0.0735468121880265
PSMB2,PSME1,M.median,0.555827438785699
PSMB2,PSME2,M.median,0.049784298792703
PSMB2,PSME3,M.median,0.592640075218265
PSMB2,PSME4,M.median,0.112841022708043
PSMB2,PSMG1,M.median,0.151144704144541
PSMB2,PSMG2,M.median,0.610463296250668
PSMB2,PSMG3,M.median,0.499373859884322
PSMB2,PSMG4,M.median,0.405948780650593
PSMB3,PSMB4,M.median,0.390223905697829
PSMB3,PSMB5,M.median,0.172790312260148
PSMB3,PSMB6,M.median,0.153069931422564
PSMB3,PSMB7,M.median,0.3301510683874
PSMB3,PSMB9,M.median,0.200153341370144
PSMB3,PSMC1,M.median,0.0957051977821922
PSMB3,PSMC2,M.median,0.189025945728235
PSMB3,PSMC3,M.median,-0.0899236263630388
PSMB3,PSMC4,M.median,0.373537113933548
PSMB3,PSMC5,M.median,0.169214894703962
PSMB3,PSMC6,M.median,0.526766165664313
PSMB3,PSMD1,M.median,0.515418677310587
PSMB3,PSMD10,M.median,-0.405281187903374
PSMB3,PSMD11,M.median,0.00772845474332376
PSMB3,PSMD12,M.median,-0.0245663917404598
PSMB3,PSMD13,M.median,0.140326359004775
PSMB3,PSMD14,M.median,0.250101209750416
PSMB3,PSMD2,M.median,0.515179117230991
PSMB3,PSMD3,M.median,0.198254576287472
PSMB3,PSMD4,M.median,0.364915300421138
PSMB3,PSMD5,M.median,0.360896055118634
PSMB3,PSMD6,M.median,0.0849108067502306
PSMB3,PSMD7,M.median,0.235698005787576
PSMB3,PSMD8,M.median,0.0835394748704649
PSMB3,PSMD9,M.median,-0.190745334326473
PSMB3,PSME1,M.median,0.332759221179343
PSMB3,PSME2,M.median,-0.155319135021862
PSMB3,PSME3,M.median,-0.254678157837167
PSMB3,PSME4,M.median,0.642335475377591
PSMB3,PSMG1,M.median,0.501023668330639
PSMB3,PSMG2,M.median,0.523502956002018
PSMB3,PSMG3,M.median,0.380687811088585
PSMB3,PSMG4,M.median,0.797000078393295
PSMB4,PSMB5,M.median,0.829575936474058
PSMB4,PSMB6,M.median,0.846884324800088
PSMB4,PSMB7,M.median,0.876510603897568
PSMB4,PSMB9,M.median,0.0904991170801755
PSMB4,PSMC1,M.median,-0.183150873882448
PSMB4,PSMC2,M.median,0.347168402223836
PSMB4,PSMC3,M.median,0.0347481540357105
PSMB4,PSMC4,M.median,0.0322476825453068
PSMB4,PSMC5,M.median,0.237791419158554
PSMB4,PSMC6,M.median,-0.136568461830468
PSMB4,PSMD1,M.median,-0.083301534350806
PSMB4,PSMD10,M.median,-0.460353839006503
PSMB4,PSMD11,M.median,0.123093568312809
PSMB4,PSMD12,M.median,-0.0414045255640402
PSMB4,PSMD13,M.median,-0.0092706904491891
PSMB4,PSMD14,M.median,0.193371030237144
PSMB4,PSMD2,M.median,-0.112435996448486
PSMB4,PSMD3,M.median,-0.314883221260172
PSMB4,PSMD4,M.median,0.496121769052796
PSMB4,PSMD5,M.median,0.336408059159709
PSMB4,PSMD6,M.median,0.168961916863651
PSMB4,PSMD7,M.median,0.69451090711186
PSMB4,PSMD8,M.median,0.33134468030518
PSMB4,PSMD9,M.median,0.269495316959116
PSMB4,PSME1,M.median,0.316902669917167
PSMB4,PSME2,M.median,-0.118756636958743
PSMB4,PSME3,M.median,0.410729141816411
PSMB4,PSME4,M.median,0.561813946811593
PSMB4,PSMG1,M.median,0.427220219517031
PSMB4,PSMG2,M.median,0.44418514408687
PSMB4,PSMG3,M.median,0.82023170255476
PSMB4,PSMG4,M.median,0.632413138355781
PSMB5,PSMB6,M.median,0.963921168314395
PSMB5,PSMB7,M.median,0.747709401341465
PSMB5,PSMB9,M.median,-0.5744294853364
PSMB5,PSMC1,M.median,-0.201296276028338
PSMB5,PSMC2,M.median,0.362939055598338
PSMB5,PSMC3,M.median,0.078911477257704
PSMB5,PSMC4,M.median,-0.0640066529431881
PSMB5,PSMC5,M.median,0.187712779085731
PSMB5,PSMC6,M.median,-0.329965216725076
PSMB5,PSMD1,M.median,-0.242110839568615
PSMB5,PSMD10,M.median,-0.385783804958186
PSMB5,PSMD11,M.median,0.0019121540527229
PSMB5,PSMD12,M.median,-0.0853590428923667
PSMB5,PSMD13,M.median,-0.0885095165820644
PSMB5,PSMD14,M.median,0.168965608818906
PSMB5,PSMD2,M.median,-0.195503298053199
PSMB5,PSMD3,M.median,-0.30520893740195
PSMB5,PSMD4,M.median,0.335855906068011
PSMB5,PSMD5,M.median,-0.133780653060503
PSMB5,PSMD6,M.median,0.19289327152369
PSMB5,PSMD7,M.median,0.422900644491826
PSMB5,PSMD8,M.median,0.0424044855167374
PSMB5,PSMD9,M.median,0.538088043196438
PSMB5,PSME1,M.median,-0.0518138305329523
PSMB5,PSME2,M.median,-0.44467155641816
PSMB5,PSME3,M.median,0.245548758421651
PSMB5,PSME4,M.median,0.48982281478628
PSMB5,PSMG1,M.median,0.399209143081178
PSMB5,PSMG2,M.median,0.261190509068451
PSMB5,PSMG3,M.median,0.776380445219374
PSMB5,PSMG4,M.median,0.928265397167649
PSMB6,PSMB7,M.median,0.817143945670448
PSMB6,PSMB9,M.median,-0.600501139511904
PSMB6,PSMC1,M.median,-0.153810568439741
PSMB6,PSMC2,M.median,0.434748230141012
PSMB6,PSMC3,M.median,0.167714142843595
PSMB6,PSMC4,M.median,0.0374774641456283
PSMB6,PSMC5,M.median,0.237106885415464
PSMB6,PSMC6,M.median,-0.236013451176668
PSMB6,PSMD1,M.median,-0.154417443864777
PSMB6,PSMD10,M.median,-0.51260603501635
