bait,prey,distance,stage
PSMA6,PSMD9,0.510123511791028,M
PSMA7,PSMD9,0.465132181728543,M
PSMB1,PSMD9,0.415095545255911,M
PSMB10,PSMD9,0.855803807288289,M
PSMB2,PSMD9,0.524900020843463,M
PSMB3,PSMD9,0.491762606082319,M
PSMB4,PSMD9,0.45253255644806,M
PSMB5,PSMD9,0.364942284786649,M
PSMB6,PSMD9,0.358331465145421,M
PSMB7,PSMD9,0.524018946591659,M
PSMB9,PSMD9,0.562981203076317,M
PSMC1,PSMD9,0.707239479135664,M
PSMC2,PSMD9,0.429519422599726,M
PSMC3,PSMD9,0.49203386049731,M
PSMC4,PSMD9,0.610630341691774,M
PSMC5,PSMD9,0.39544626258118,M
PSMC6,PSMD9,0.791764992416699,M
PSMD1,PSMD9,0.551330886832713,M
PSMD10,PSMD9,0.349973298763902,M
PSMD11,PSMD9,0.494354037260502,M
PSMD12,PSMD9,0.539619225129543,M
PSMD13,PSMD9,0.575090666046083,M
PSMD14,PSMD9,0.497199860127363,M
PSMD2,PSMD9,0.601820142878302,M
PSMD3,PSMD9,1.07934969435384,M
PSMD4,PSMD9,0.410525264022765,M
PSMD5,PSMD9,0.399151884780623,M
PSMD6,PSMD9,0.4767810642484,M
PSMD7,PSMD9,0.606085918163492,M
PSMD8,PSMD9,0.365544606774457,M
PSMA1,PSME1,0.457256928146622,M
PSMA2,PSME1,0.544771403195757,M
PSMA3,PSME1,0.627807987916765,M
PSMA4,PSME1,0.556543911183637,M
PSMA5,PSME1,0.458371259159409,M
PSMA6,PSME1,0.73869351914805,M
PSMA7,PSME1,0.596980597302407,M
PSMB1,PSME1,0.529281370421753,M
PSMB10,PSME1,0.907309316277155,M
PSMB2,PSME1,0.64588278445385,M
PSMB3,PSME1,0.551912634093339,M
PSMB4,PSME1,0.60449820571039,M
PSMB5,PSME1,0.596324418726248,M
PSMB6,PSME1,0.581572218695575,M
PSMB7,PSME1,0.661909859954439,M
PSMB9,PSME1,0.753853694151419,M
PSMC1,PSME1,0.479635151756916,M
PSMC2,PSME1,0.440820426723001,M
PSMC3,PSME1,0.540750974190296,M
PSMC4,PSME1,0.490873560255896,M
PSMC5,PSME1,0.389833664324334,M
PSMC6,PSME1,0.576176852128509,M
PSMD1,PSME1,0.410582330315614,M
PSMD10,PSME1,0.345745158122526,M
PSMD11,PSME1,0.442737908515399,M
PSMD12,PSME1,0.468210856054028,M
PSMD13,PSME1,0.350917600551394,M
PSMD14,PSME1,0.455040799605731,M
PSMD2,PSME1,0.505751923158794,M
PSMD3,PSME1,0.855921359175345,M
PSMD4,PSME1,0.443880942656748,M
PSMD5,PSME1,0.330930690466704,M
PSMD6,PSME1,0.513783855270049,M
PSMD7,PSME1,0.498799830715632,M
PSMD8,PSME1,0.213978404555849,M
PSMD9,PSME1,0.493800776566289,M
PSMA1,PSME2,0.500253819078962,M
PSMA2,PSME2,0.502622747449313,M
PSMA3,PSME2,0.613119187167716,M
PSMA4,PSME2,0.534306643183236,M
PSMA5,PSME2,0.447754231409071,M
PSMA6,PSME2,0.673089922407884,M
PSMA7,PSME2,0.51453498164429,M
PSMB1,PSME2,0.566463818248693,M
PSMB10,PSME2,0.842031193447946,M
PSMB2,PSME2,0.594680905329544,M
PSMB3,PSME2,0.575901603619385,M
PSMB4,PSME2,0.5734669413706,M
PSMB5,PSME2,0.59594446120407,M
PSMB6,PSME2,0.583083708022597,M
PSMB7,PSME2,0.604898258956679,M
PSMB9,PSME2,0.896647287742892,M
PSMC1,PSME2,0.513976175796427,M
PSMC2,PSME2,0.508411317051809,M
PSMC3,PSME2,0.510555017376122,M
PSMC4,PSME2,0.550691014341867,M
PSMC5,PSME2,0.473505104748828,M
PSMC6,PSME2,0.521702908009628,M
PSMD1,PSME2,0.461889042184015,M
PSMD10,PSME2,0.3730756792612,M
PSMD11,PSME2,0.44794485104663,M
PSMD12,PSME2,0.58537397843261,M
PSMD13,PSME2,0.446568277269754,M
PSMD14,PSME2,0.576832458060437,M
PSMD2,PSME2,0.507710714708681,M
PSMD3,PSME2,0.732413455911422,M
PSMD4,PSME2,0.499236097551822,M
PSMD5,PSME2,0.361430617490982,M
PSMD6,PSME2,0.597899194669706,M
PSMD7,PSME2,0.588346299726894,M
PSMD8,PSME2,0.356869813497559,M
PSMD9,PSME2,0.572203576915987,M
PSME1,PSME2,0.381262710726022,M
PSMA1,PSME3,0.228407577128172,M
PSMA2,PSME3,0.429713327103576,M
PSMA3,PSME3,0.345218995546023,M
PSMA4,PSME3,0.364405338000099,M
PSMA5,PSME3,0.344127832011435,M
PSMA6,PSME3,0.425661644801473,M
PSMA7,PSME3,0.342699102058228,M
PSMB1,PSME3,0.331185934867464,M
PSMB10,PSME3,0.674577858129883,M
PSMB2,PSME3,0.321930403194664,M
PSMB3,PSME3,0.45566095965903,M
PSMB4,PSME3,0.32835215504155,M
PSMB5,PSME3,0.343135375697165,M
PSMB6,PSME3,0.326192137687986,M
PSMB7,PSME3,0.405823137389314,M
PSMB9,PSME3,0.236195501488449,M
PSMC1,PSME3,0.879188219358789,M
PSMC2,PSME3,0.614062255657201,M
PSMC3,PSME3,0.698475168041559,M
PSMC4,PSME3,0.841636860328472,M
PSMC5,PSME3,0.610953562939622,M
PSMC6,PSME3,0.990775954973374,M
PSMD1,PSME3,0.665120165990931,M
PSMD10,PSME3,0.35749893749694,M
PSMD11,PSME3,0.672356745194797,M
PSMD12,PSME3,0.805032081943912,M
PSMD13,PSME3,0.735016199103286,M
PSMD14,PSME3,0.710118391924281,M
PSMD2,PSME3,0.784793755484047,M
PSMD3,PSME3,1.28321012672097,M
PSMD4,PSME3,0.460594440564453,M
PSMD5,PSME3,0.262817603085389,M
PSMD6,PSME3,0.732228360898106,M
PSMD7,PSME3,0.480116099702293,M
PSMD8,PSME3,0.483323048972405,M
PSMD9,PSME3,0.40069773944811,M
PSME1,PSME3,0.571099504235281,M
PSME2,PSME3,0.564877166763011,M
PSMA1,PSME4,0.367671635279011,M
PSMA2,PSME4,0.244027093881703,M
PSMA3,PSME4,0.318717754115799,M
PSMA4,PSME4,0.19808751981816,M
PSMA5,PSME4,0.22318612343879,M
PSMA6,PSME4,0.224085762004161,M
PSMA7,PSME4,0.266841443433086,M
PSMB1,PSME4,0.297957565709484,M
PSMB10,PSME4,0.378488965676725,M
PSMB2,PSME4,0.196512880691734,M
PSMB3,PSME4,0.200823122683229,M
PSMB4,PSME4,0.254151872107368,M
PSMB5,PSME4,0.304412545775116,M
PSMB6,PSME4,0.292791907268725,M
PSMB7,PSME4,0.194723681608803,M
PSMB9,PSME4,0.116620597439999,M
PSMC1,PSME4,0.301747457947238,M
PSMC2,PSME4,0.300048354795808,M
PSMC3,PSME4,0.179360726261912,M
PSMC4,PSME4,0.341756992428869,M
PSMC5,PSME4,0.371685199381771,M
PSMC6,PSME4,0.445319298824124,M
PSMD1,PSME4,0.210628431231192,M
PSMD10,PSME4,0.611392903784444,M
PSMD11,PSME4,0.351365063569756,M
PSMD12,PSME4,0.634387477142367,M
PSMD13,PSME4,0.361461953214567,M
PSMD14,PSME4,0.371158328219873,M
PSMD2,PSME4,0.194407469802262,M
PSMD3,PSME4,0.309624790566268,M
PSMD4,PSME4,0.271853792856575,M
PSMD5,PSME4,0.297804669819318,M
PSMD6,PSME4,0.4378307821725,M
PSMD7,PSME4,0.378014301367661,M
PSMD8,PSME4,0.409620324810836,M
PSMD9,PSME4,0.548591238976885,M
PSME1,PSME4,0.512905825850152,M
PSME2,PSME4,0.366452842656761,M
PSME3,PSME4,0.480438864467876,M
PSMA1,PSMG1,0.195874914262652,M
PSMA2,PSMG1,0.177813558941183,M
PSMA3,PSMG1,0.223427743257802,M
PSMA4,PSMG1,0.269143534636931,M
PSMA5,PSMG1,0.236634642853986,M
PSMA6,PSMG1,0.265822921410775,M
PSMA7,PSMG1,0.271651237963579,M
PSMB1,PSMG1,0.162297000999733,M
PSMB10,PSMG1,0.602702495713846,M
PSMB2,PSMG1,0.277046394683443,M
PSMB3,PSMG1,0.235538497704353,M
PSMB4,PSMG1,0.160870250546648,M
PSMB5,PSMG1,0.130370753777286,M
PSMB6,PSMG1,0.119871086409225,M
PSMB7,PSMG1,0.224923190775194,M
PSMB9,PSMG1,0.28760112954748,M
PSMC1,PSMG1,0.193821236932639,M
PSMC2,PSMG1,0.172331062084657,M
PSMC3,PSMG1,0.177437847086372,M
PSMC4,PSMG1,0.208249626366717,M
PSMC5,PSMG1,0.256915227199458,M
PSMC6,PSMG1,0.33375532907661,M
PSMD1,PSMG1,0.151367219385008,M
PSMD10,PSMG1,0.508366278446136,M
PSMD11,PSMG1,0.314059385886758,M
PSMD12,PSMG1,0.504924168036661,M
PSMD13,PSMG1,0.28725029103019,M
PSMD14,PSMG1,0.182912203780954,M
PSMD2,PSMG1,0.123064502500685,M
PSMD3,PSMG1,0.172110479166691,M
PSMD4,PSMG1,0.140166489789458,M
PSMD5,PSMG1,0.249195029600198,M
PSMD6,PSMG1,0.277498095661555,M
PSMD7,PSMG1,0.338839720585739,M
PSMD8,PSMG1,0.356535531251245,M
PSMD9,PSMG1,0.364206852687769,M
PSME1,PSMG1,0.42961320993603,M
PSME2,PSMG1,0.511552119475891,M
PSME3,PSMG1,0.36302843139283,M
PSME4,PSMG1,0.263317200031138,M
PSMA1,PSMG2,0.193409973832039,M
PSMA2,PSMG2,0.277888506404886,M
PSMA3,PSMG2,0.237314413602706,M
PSMA4,PSMG2,0.192176154744358,M
PSMA5,PSMG2,0.234848934383881,M
PSMA6,PSMG2,0.308576972148428,M
PSMA7,PSMG2,0.257365594668904,M
PSMB1,PSMG2,0.174876844328286,M
PSMB10,PSMG2,0.55884885713887,M
PSMB2,PSMG2,0.315291133591378,M
PSMB3,PSMG2,0.195576083820678,M
PSMB4,PSMG2,0.213676618063678,M
PSMB5,PSMG2,0.266923551044215,M
PSMB6,PSMG2,0.242429637368882,M
PSMB7,PSMG2,0.305293093582019,M
PSMB9,PSMG2,0.113105165972431,M
PSMC1,PSMG2,0.587985526354728,M
PSMC2,PSMG2,0.495890928702394,M
PSMC3,PSMG2,0.619162683289876,M
PSMC4,PSMG2,0.655446758884994,M
PSMC5,PSMG2,0.539762255260787,M
PSMC6,PSMG2,0.805428630343269,M
PSMD1,PSMG2,0.436914000763533,M
PSMD10,PSMG2,0.507467579250712,M
PSMD11,PSMG2,0.617007275208599,M
PSMD12,PSMG2,0.749929664043919,M
PSMD13,PSMG2,0.541481898594217,M
PSMD14,PSMG2,0.544479858076347,M
PSMD2,PSMG2,0.562089272444274,M
PSMD3,PSMG2,0.968923628706052,M
PSMD4,PSMG2,0.287867802038204,M
PSMD5,PSMG2,0.25209076505129,M
PSMD6,PSMG2,0.656540061744389,M
PSMD7,PSMG2,0.374538379137195,M
PSMD8,PSMG2,0.484314928607864,M
PSMD9,PSMG2,0.433021368306304,M
PSME1,PSMG2,0.436887647831236,M
PSME2,PSMG2,0.595100423612032,M
PSME3,PSMG2,0.348397238879838,M
PSME4,PSMG2,0.33247443206389,M
PSMG1,PSMG2,0.201568467738596,M
PSMA1,PSMG3,0.219311413824941,M
PSMA2,PSMG3,0.233788919625501,M
PSMA3,PSMG3,0.218001379392481,M
PSMA4,PSMG3,0.192714515109181,M
PSMA5,PSMG3,0.316650487942078,M
PSMA6,PSMG3,0.208563496348414,M
PSMA7,PSMG3,0.181319447415141,M
PSMB1,PSMG3,0.211303263696687,M
PSMB10,PSMG3,0.526935489472631,M
PSMB2,PSMG3,0.241770337343091,M
PSMB3,PSMG3,0.282391441466831,M
PSMB4,PSMG3,0.146256669156378,M
PSMB5,PSMG3,0.161251861814573,M
PSMB6,PSMG3,0.1754723839801,M
PSMB7,PSMG3,0.211855034111008,M
PSMB9,PSMG3,0.243696892090063,M
PSMC1,PSMG3,0.820207421409061,M
PSMC2,PSMG3,0.45695548432007,M
PSMC3,PSMG3,0.565086106167481,M
PSMC4,PSMG3,0.728704263572983,M
PSMC5,PSMG3,0.515331963116626,M
PSMC6,PSMG3,0.917205412900639,M
PSMD1,PSMG3,0.580640779406489,M
PSMD10,PSMG3,0.51926785031123,M
PSMD11,PSMG3,0.578087889149576,M
PSMD12,PSMG3,0.785743825632915,M
PSMD13,PSMG3,0.679701166145139,M
PSMD14,PSMG3,0.602959197291785,M
PSMD2,PSMG3,0.651480908914362,M
PSMD3,PSMG3,1.21808866222656,M
PSMD4,PSMG3,0.33969731138092,M
PSMD5,PSMG3,0.22699064137605,M
PSMD6,PSMG3,0.636407347714589,M
PSMD7,PSMG3,0.41461746059519,M
PSMD8,PSMG3,0.486688380229592,M
PSMD9,PSMG3,0.423540374962192,M
PSME1,PSMG3,0.597341062321105,M
PSME2,PSMG3,0.515966865832746,M
PSME3,PSMG3,0.354234254145691,M
PSME4,PSMG3,0.218954179868045,M
PSMG1,PSMG3,0.162998437026754,M
PSMG2,PSMG3,0.248198474665647,M
PSMA1,PSMG4,1.2439554681884,M
PSMA2,PSMG4,1.30443104559983,M
PSMA3,PSMG4,1.19592181797309,M
PSMA4,PSMG4,1.42854561513495,M
PSMA5,PSMG4,1.43123569070597,M
PSMA6,PSMG4,1.26804447319321,M
PSMA7,PSMG4,1.41318064164014,M
PSMB1,PSMG4,1.24904580526309,M
PSMB10,PSMG4,1.74364241011228,M
PSMB2,PSMG4,1.43870469175071,M
PSMB3,PSMG4,1.25429977751587,M
PSMB4,PSMG4,1.25384888153058,M
PSMB5,PSMG4,1.14420399132013,M
PSMB6,PSMG4,1.21086771304694,M
PSMB7,PSMG4,1.37084159319197,M
PSMC1,PSMG4,1.27529783996454,M
PSMC2,PSMG4,1.25252221169288,M
PSMC3,PSMG4,1.38490737101695,M
PSMC4,PSMG4,1.23934084537862,M
PSMC5,PSMG4,1.24772940686291,M
PSMC6,PSMG4,1.23388066016502,M
PSMD1,PSMG4,1.30533323021386,M
PSMD10,PSMG4,1.35494716451644,M
PSMD11,PSMG4,1.38163444616503,M
PSMD12,PSMG4,1.20750581133812,M
PSMD13,PSMG4,1.23858425144025,M
PSMD14,PSMG4,1.18898491867769,M
PSMD2,PSMG4,1.28623977303198,M
PSMD3,PSMG4,1.23951144872835,M
PSMD4,PSMG4,1.28805633262014,M
PSMD5,PSMG4,1.36981019659511,M
PSMD6,PSMG4,1.25713591643099,M
PSMD7,PSMG4,1.34470525964466,M
PSMD8,PSMG4,1.2701388475002,M
PSMD9,PSMG4,1.14225979344362,M
PSME1,PSMG4,1.13456708476385,M
PSME2,PSMG4,1.54386182629121,M
PSME3,PSMG4,1.32642272372283,M
PSME4,PSMG4,1.45349749716052,M
PSMG1,PSMG4,1.2307395152837,M
PSMG2,PSMG4,1.22152968520537,M
PSMG3,PSMG4,1.28061058835918,M
PSMA1,PSMA2,0.543618934660039,asynch
PSMA1,PSMA3,0.509041146093511,asynch
PSMA2,PSMA3,0.284315793010703,asynch
PSMA1,PSMA4,0.366862216120015,asynch
PSMA2,PSMA4,0.423046073652017,asynch
PSMA3,PSMA4,0.364096352408457,asynch
PSMA1,PSMA5,0.905955565255777,asynch
PSMA2,PSMA5,0.59941903649316,asynch
PSMA3,PSMA5,0.729159894331365,asynch
PSMA4,PSMA5,0.830000298763571,asynch
PSMA1,PSMA6,0.647648553794798,asynch
PSMA2,PSMA6,0.431096156858904,asynch
PSMA3,PSMA6,0.268375726044238,asynch
PSMA4,PSMA6,0.397746651415769,asynch
PSMA5,PSMA6,0.895380313771563,asynch
PSMA1,PSMA7,0.533007704837339,asynch
PSMA2,PSMA7,0.259949611619505,asynch
PSMA3,PSMA7,0.37345902697186,asynch
PSMA4,PSMA7,0.416775235559374,asynch
PSMA5,PSMA7,0.441179807538752,asynch
PSMA6,PSMA7,0.537279136299039,asynch
PSMA1,PSMB1,0.548321030265624,asynch
PSMA2,PSMB1,0.420770273578765,asynch
PSMA3,PSMB1,0.225608057214839,asynch
PSMA4,PSMB1,0.372960091012792,asynch
PSMA5,PSMB1,0.906840890953417,asynch
PSMA6,PSMB1,0.232632998246562,asynch
PSMA7,PSMB1,0.519447324629389,asynch
PSMA1,PSMB10,1.28366622812014,asynch
PSMA2,PSMB10,1.05077607153303,asynch
PSMA3,PSMB10,0.967773508749162,asynch
PSMA4,PSMB10,1.02260991346422,asynch
PSMA5,PSMB10,1.08733644001747,asynch
PSMA6,PSMB10,0.870566686035416,asynch
PSMA7,PSMB10,1.02343871170922,asynch
PSMB1,PSMB10,0.906826393447839,asynch
PSMA1,PSMB2,0.318901160767619,asynch
PSMA2,PSMB2,0.32352538380489,asynch
PSMA3,PSMB2,0.360921619679792,asynch
PSMA4,PSMB2,0.340022344760812,asynch
PSMA5,PSMB2,0.690862407135966,asynch
PSMA6,PSMB2,0.547864904048202,asynch
PSMA7,PSMB2,0.308495682922736,asynch
PSMB1,PSMB2,0.440987381219703,asynch
PSMB10,PSMB2,1.0866778402935,asynch
PSMA1,PSMB3,0.666290512246411,asynch
PSMA2,PSMB3,0.572431734077181,asynch
PSMA3,PSMB3,0.372659738002586,asynch
PSMA4,PSMB3,0.385963671933906,asynch
PSMA5,PSMB3,0.944569199795473,asynch
PSMA6,PSMB3,0.286031565171442,asynch
PSMA7,PSMB3,0.590386167713067,asynch
PSMB1,PSMB3,0.277923879605999,asynch
PSMB10,PSMB3,0.850200932576751,asynch
PSMB2,PSMB3,0.585615364569356,asynch
PSMA1,PSMB4,0.649964304152738,asynch
PSMA2,PSMB4,0.381064755358109,asynch
PSMA3,PSMB4,0.264079855447759,asynch
PSMA4,PSMB4,0.363703294832748,asynch
PSMA5,PSMB4,0.78674793629451,asynch
PSMA6,PSMB4,0.151908129244398,asynch
PSMA7,PSMB4,0.436556751100513,asynch
PSMB1,PSMB4,0.284494889825238,asynch
PSMB10,PSMB4,0.824944471417876,asynch
PSMB2,PSMB4,0.505532911782669,asynch
PSMB3,PSMB4,0.282341966067405,asynch
PSMA1,PSMB5,0.683225990104826,asynch
PSMA2,PSMB5,0.469491904860663,asynch
PSMA3,PSMB5,0.344481205070911,asynch
PSMA4,PSMB5,0.385665227779153,asynch
PSMA5,PSMB5,0.843342840559917,asynch
PSMA6,PSMB5,0.207001368336953,asynch
PSMA7,PSMB5,0.496408747512023,asynch
PSMB1,PSMB5,0.308081186870358,asynch
PSMB10,PSMB5,0.751446969343474,asynch
PSMB2,PSMB5,0.538314347844174,asynch
PSMB3,PSMB5,0.266102343035604,asynch
PSMB4,PSMB5,0.138185907885521,asynch
PSMA1,PSMB6,0.605967136466843,asynch
PSMA2,PSMB6,0.260437416755807,asynch
PSMA3,PSMB6,0.134508346924604,asynch
PSMA4,PSMB6,0.450383564475635,asynch
PSMA5,PSMB6,0.7061510148878,asynch
PSMA6,PSMB6,0.272036503565388,asynch
PSMA7,PSMB6,0.382728506031819,asynch
PSMB1,PSMB6,0.269624392713841,asynch
PSMB10,PSMB6,0.919126129178277,asynch
PSMB2,PSMB6,0.41615838930921,asynch
PSMB3,PSMB6,0.432237962706408,asynch
PSMB4,PSMB6,0.256683079362674,asynch
PSMB5,PSMB6,0.335687726321738,asynch
PSMA1,PSMB7,0.593569878076147,asynch
PSMA2,PSMB7,0.272610505709542,asynch
PSMA3,PSMB7,0.12011470781413,asynch
PSMA4,PSMB7,0.40355820782442,asynch
PSMA5,PSMB7,0.738897109521374,asynch
PSMA6,PSMB7,0.207539097556374,asynch
PSMA7,PSMB7,0.397854674598109,asynch
PSMB1,PSMB7,0.230044003295335,asynch
PSMB10,PSMB7,0.917851570739265,asynch
PSMB2,PSMB7,0.427677906714273,asynch
PSMB3,PSMB7,0.370232541303933,asynch
PSMB4,PSMB7,0.19908079569004,asynch
PSMB5,PSMB7,0.293784095500424,asynch
PSMB6,PSMB7,0.0892986464011739,asynch
PSMA1,PSMB9,0.756865694689468,asynch
PSMA2,PSMB9,0.605448230868763,asynch
PSMA3,PSMB9,0.49497571969923,asynch
PSMA4,PSMB9,0.622136675875174,asynch
PSMA5,PSMB9,0.70493117504004,asynch
PSMA6,PSMB9,0.571363381124552,asynch
PSMA7,PSMB9,0.580959257113208,asynch
PSMB1,PSMB9,0.544301774239673,asynch
PSMB10,PSMB9,0.435479830552001,asynch
PSMB2,PSMB9,0.522580891743565,asynch
PSMB3,PSMB9,0.568414290058385,asynch
PSMB4,PSMB9,0.494030765080574,asynch
PSMB5,PSMB9,0.481582377355126,asynch
PSMB6,PSMB9,0.523311635477438,asynch
PSMB7,PSMB9,0.540172995082312,asynch
PSMA1,PSMC1,0.869299386960162,asynch
PSMA2,PSMC1,0.589293834438428,asynch
PSMA3,PSMC1,0.730849066013804,asynch
PSMA4,PSMC1,0.838617352320934,asynch
PSMA5,PSMC1,0.684115675100328,asynch
PSMA6,PSMC1,0.841707133527606,asynch
PSMA7,PSMC1,0.589883285402956,asynch
PSMB1,PSMC1,0.86977454006807,asynch
PSMB10,PSMC1,0.953351042347022,asynch
PSMB2,PSMC1,0.667999033267314,asynch
PSMB3,PSMC1,0.999408081864846,asynch
PSMB4,PSMC1,0.767496034789903,asynch
PSMB5,PSMC1,0.821983320244477,asynch
PSMB6,PSMC1,0.676381157160591,asynch
PSMB7,PSMC1,0.71838035585016,asynch
PSMB9,PSMC1,0.48270216280951,asynch
PSMA1,PSMC2,0.608973031551262,asynch
PSMA2,PSMC2,0.56585825696368,asynch
PSMA3,PSMC2,0.612646989371187,asynch
PSMA4,PSMC2,0.685970542076471,asynch
PSMA5,PSMC2,0.750789534659016,asynch
PSMA6,PSMC2,0.731403876127562,asynch
PSMA7,PSMC2,0.608423041074498,asynch
PSMB1,PSMC2,0.647264616874555,asynch
PSMB10,PSMC2,1.11220863004018,asynch
PSMB2,PSMC2,0.534325305987543,asynch
PSMB3,PSMC2,0.833050303502414,asynch
PSMB4,PSMC2,0.736911844501883,asynch
PSMB5,PSMC2,0.810067590207433,asynch
PSMB6,PSMC2,0.634561563891396,asynch
PSMB7,PSMC2,0.647207750054577,asynch
PSMB9,PSMC2,0.433503304311087,asynch
PSMC1,PSMC2,0.229178593895064,asynch
PSMA1,PSMC3,0.576588690542257,asynch
PSMA2,PSMC3,0.459715987881494,asynch
PSMA3,PSMC3,0.472447888462221,asynch
PSMA4,PSMC3,0.551676054362338,asynch
PSMA5,PSMC3,0.642183836742418,asynch
PSMA6,PSMC3,0.545027335529488,asynch
PSMA7,PSMC3,0.475690318062274,asynch
PSMB1,PSMC3,0.47442932941776,asynch
PSMB10,PSMC3,0.973089820640818,asynch
PSMB2,PSMC3,0.455026471642036,asynch
PSMB3,PSMC3,0.639443794750893,asynch
PSMB4,PSMC3,0.546554129781821,asynch
PSMB5,PSMC3,0.606461923074824,asynch
PSMB6,PSMC3,0.48594418850536,asynch
PSMB7,PSMC3,0.489449866856042,asynch
PSMB9,PSMC3,0.391451081002741,asynch
PSMC1,PSMC3,0.178600770603282,asynch
PSMC2,PSMC3,0.229280089108829,asynch
PSMA1,PSMC4,0.589611229340253,asynch
PSMA2,PSMC4,0.456574186208326,asynch
PSMA3,PSMC4,0.493424568643322,asynch
PSMA4,PSMC4,0.573982827942803,asynch
PSMA5,PSMC4,0.856824328332181,asynch
PSMA6,PSMC4,0.593249767519173,asynch
PSMA7,PSMC4,0.510752190850689,asynch
PSMB1,PSMC4,0.585652460035189,asynch
PSMB10,PSMC4,1.03341960964141,asynch
PSMB2,PSMC4,0.481921178995506,asynch
PSMB3,PSMC4,0.729537732060851,asynch
PSMB4,PSMC4,0.557041086664278,asynch
PSMB5,PSMC4,0.632780586862908,asynch
PSMB6,PSMC4,0.493445439894473,asynch
PSMB7,PSMC4,0.507715912363104,asynch
PSMB9,PSMC4,0.315938603909722,asynch
PSMC1,PSMC4,0.469285365574939,asynch
PSMC2,PSMC4,0.221723188126348,asynch
PSMC3,PSMC4,0.145633739377037,asynch
PSMA1,PSMC5,0.622316917378886,asynch
PSMA2,PSMC5,0.492229861655774,asynch
PSMA3,PSMC5,0.497221359831838,asynch
PSMA4,PSMC5,0.555860264713645,asynch
PSMA5,PSMC5,0.66742008014963,asynch
PSMA6,PSMC5,0.543411037075985,asynch
PSMA7,PSMC5,0.505796861557139,asynch
PSMB1,PSMC5,0.518744487287941,asynch
PSMB10,PSMC5,0.926082948728127,asynch
PSMB2,PSMC5,0.513529468936322,asynch
PSMB3,PSMC5,0.647680389069852,asynch
PSMB4,PSMC5,0.537240322193049,asynch
PSMB5,PSMC5,0.601779713461547,asynch
PSMB6,PSMC5,0.510360619797719,asynch
PSMB7,PSMC5,0.50994230607895,asynch
PSMB9,PSMC5,0.316865811094779,asynch
PSMC1,PSMC5,0.155658643367374,asynch
PSMC2,PSMC5,0.259351036775702,asynch
PSMC3,PSMC5,0.141992073930256,asynch
PSMC4,PSMC5,0.129780338723036,asynch
PSMA1,PSMC6,0.587435475759958,asynch
PSMA2,PSMC6,0.424775246535038,asynch
PSMA3,PSMC6,0.489809480787893,asynch
PSMA4,PSMC6,0.571669466239545,asynch
PSMA5,PSMC6,0.811282307851494,asynch
PSMA6,PSMC6,0.617301913545892,asynch
PSMA7,PSMC6,0.482810789186254,asynch
PSMB1,PSMC6,0.598351199979548,asynch
PSMB10,PSMC6,0.998926236287967,asynch
PSMB2,PSMC6,0.425324482858105,asynch
PSMB3,PSMC6,0.746366825918964,asynch
PSMB4,PSMC6,0.572661495844343,asynch
PSMB5,PSMC6,0.638176548120879,asynch
PSMB6,PSMC6,0.486625839767566,asynch
PSMB7,PSMC6,0.51014859068507,asynch
PSMB9,PSMC6,0.269047758879939,asynch
PSMC1,PSMC6,0.413491351017988,asynch
PSMC2,PSMC6,0.201411443517782,asynch
PSMC3,PSMC6,0.147321178373877,asynch
PSMC4,PSMC6,0.153587026365697,asynch
PSMC5,PSMC6,0.137048370399459,asynch
PSMA1,PSMD1,0.755972277695994,asynch
PSMA2,PSMD1,0.497926662877656,asynch
PSMA3,PSMD1,0.542283999933111,asynch
PSMA4,PSMD1,0.63019433577789,asynch
PSMA5,PSMD1,0.769163646223725,asynch
PSMA6,PSMD1,0.555925112025655,asynch
PSMA7,PSMD1,0.538257623503712,asynch
PSMB1,PSMD1,0.632422837894586,asynch
PSMB10,PSMD1,0.765526797418412,asynch
PSMB2,PSMD1,0.58536423206859,asynch
PSMB3,PSMD1,0.728850171276498,asynch
PSMB4,PSMD1,0.502184078674949,asynch
PSMB5,PSMD1,0.529297197786175,asynch
PSMB6,PSMD1,0.489779296970811,asynch
PSMB7,PSMD1,0.498979693457532,asynch
PSMB9,PSMD1,0.639521810186806,asynch
PSMC1,PSMD1,0.418942810123316,asynch
PSMC2,PSMD1,0.500879241364168,asynch
PSMC3,PSMD1,0.314940300574355,asynch
PSMC4,PSMD1,0.397564992386393,asynch
PSMC5,PSMD1,0.309294075588337,asynch
PSMC6,PSMD1,0.372494698027909,asynch
PSMA1,PSMD10,0.423814567762487,asynch
PSMA2,PSMD10,0.629347992111896,asynch
PSMA3,PSMD10,0.701353981169911,asynch
PSMA4,PSMD10,0.761884495380392,asynch
PSMA5,PSMD10,0.662221353522389,asynch
PSMA6,PSMD10,0.971351577483697,asynch
PSMA7,PSMD10,0.631339763650548,asynch
PSMB1,PSMD10,0.785929695973372,asynch
PSMB10,PSMD10,1.55109662516727,asynch
PSMB2,PSMD10,0.475566972197842,asynch
PSMB3,PSMD10,1.00531126518566,asynch
PSMB4,PSMD10,0.994897300950723,asynch
PSMB5,PSMD10,1.08317534715999,asynch
PSMB6,PSMD10,0.79564833547694,asynch
PSMB7,PSMD10,0.815243834184148,asynch
PSMB9,PSMD10,0.873958765484509,asynch
PSMC1,PSMD10,0.747905770604238,asynch
PSMC2,PSMD10,0.540691064076517,asynch
PSMC3,PSMD10,0.679205261062832,asynch
PSMC4,PSMD10,0.703814319483604,asynch
